SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,CCA,CORAL,EMA,HAL,I,MA,SC,SED,TURF,N,new.N
4546,TUT-00832,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.23608,-170.67,Forereef,Mid,7.191781,16.09589,8.219178,0,0.3424658,0.6849315,0,0.3424658,67.12329,300,292
4547,TUT-00882,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2443,-170.6703,Forereef,Mid,40.70175,3.508772,41.05263,0,0.7017544,0.3508772,0,0,13.68421,300,285
4548,TUT-00841,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24256,-170.6702,Forereef,Shallow,17.9661,28.81356,6.779661,0,0,0,0,0.3389831,46.10169,300,295
4549,TUT-00812,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24596,-170.6687,Forereef,Deep,2.054795,10.9589,3.082192,1.027397,0,4.109589,0,23.9726,54.79452,300,292
4550,TUT-00870,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24664,-170.6654,Forereef,Mid,25.60554,7.266436,46.7128,0,0,0.3460208,0,0,20.0692,300,289
4551,TUT-00916,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24782,-170.6695,Forereef,Shallow,27.33564,8.650519,10.0346,0.3460208,0,0,0,8.99654,44.63668,300,289
4552,TUT-00820,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24722,-170.6696,Forereef,Deep,0.6872852,9.965636,0,6.872852,0,9.278351,0,21.30584,51.89003,300,291
4553,TUT-00822,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2403,-170.669,Forereef,Mid,22.49135,18.68512,26.29758,0,0,0,3.114187,0.3460208,29.06574,300,289
4554,TUT-00809,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24601,-170.672,Forereef,Mid,14.48276,6.206897,15.17241,2.758621,0,1.37931,0,3.103448,56.89655,300,290
4555,TUT-00807,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24685,-170.6643,Forereef,Mid,18.43972,20.92199,24.11348,1.41844,0.3546099,0.3546099,0,0,34.39716,300,282
4556,TUT-00866,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.23808,-170.6695,Forereef,Mid,8.503401,30.27211,2.721088,0,0,0,0.3401361,0.3401361,57.82313,300,294
4557,TUT-00568,2012,4/6/2012,HA1201,NA,2012,TUT10_12,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.22591,-170.6455,Forereef,Deep,6.315789,9.473684,25.26316,0.3508772,0,1.754386,0,0,56.84211,300,285
4558,TUT-00803,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.23599,-170.6691,Forereef,Mid,20.35088,22.10526,21.05263,0,0,0,0.3508772,0.3508772,35.78947,300,285
4559,TUT-00890,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.23792,-170.669,Forereef,Mid,18.81533,21.25436,19.5122,0,0.6968641,1.045296,0,0,38.67596,300,287
4560,TUT-00804,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24063,-170.6692,Forereef,Mid,30.84746,14.91525,32.54237,0,0,0,0,0,21.69492,300,295
4561,TUT-00849,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24307,-170.6705,Forereef,Shallow,26.35135,17.90541,5.405405,0,0,0.3378378,0,2.364865,47.63514,300,296
4562,TUT-00839,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24345,-170.6698,Forereef,Shallow,18.81533,14.63415,17.07317,0,0,0.3484321,0,1.045296,48.08362,300,287
4563,TUT-00886,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24405,-170.6706,Forereef,Mid,48.92857,11.07143,14.64286,0,0,0,0,0,25.35714,300,280
4564,TUT-00899,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24753,-170.6735,Forereef,Shallow,28.07018,3.508772,28.77193,0,0.3508772,0,0,0,39.29825,300,285
4567,TUT-00877,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2474,-170.664,Forereef,Mid,8.361204,17.72575,13.71237,0,0,0,0,2.675585,57.52508,300,299
4568,TUT-00853,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.23844,-170.6702,Forereef,Mid,10.50847,37.28814,3.728814,0,0,0.3389831,0,0,48.13559,300,295
4569,TUT-00598,2012,4/6/2012,HA1201,NA,2012,TUT10_12,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24707,-170.6462,Forereef,Deep,26.89655,18.62069,20,0,0,0,0,0,34.48276,300,290
4570,TUT-00835,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24428,-170.6695,Forereef,Mid,16.27119,0.3389831,46.10169,0,0,7.79661,0,0,29.49153,300,295
4571,TUT-00833,2012,4/6/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24176,-170.6694,Forereef,Mid,29.9639,20.21661,36.46209,0.3610108,0,0,0,0,12.99639,300,277
4572,TUT-00518,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_AUNUU_B,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27188,-170.5405,Forereef,Deep,16.04096,30.37543,5.119454,0,0.3412969,0,0,0,48.12287,300,293
4573,TUT-00510,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_AUNUU_B,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28035,-170.5416,Forereef,Deep,1.355932,3.728814,2.033898,0,0,0.6779661,0,2.711864,89.49153,300,295
4574,TUT-00580,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_AUNUU_B,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28012,-170.5467,Forereef,Mid,0.3412969,15.69966,7.849829,5.460751,0,4.095563,0,0,66.5529,300,293
4575,TUT-00531,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_AUNUU_A,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29286,-170.5565,Forereef,Mid,4.713805,1.346801,0.6734007,3.030303,0,7.070707,0,0,83.16498,300,297
4576,TUT-00523,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_AUNUU_A,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29919,-170.5736,Forereef,Mid,4.40678,6.779661,3.050847,0,0,0.6779661,0,0.6779661,84.40678,300,295
4577,TUT-00545,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.30105,-170.5807,Forereef,Mid,17.50842,16.16162,16.16162,4.377104,0.3367003,1.010101,0,0,44.44444,300,297
4578,TUT-00661,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28113,-170.5938,Forereef,Shallow,34.17266,39.20863,6.47482,0,0,0.3597122,0.3597122,0,19.42446,300,278
4579,TUT-00001,2012,4/7/2012,HA1201,OCC-TUT-012,2012,NA,TUT_SE_OPEN,0,-1,0,CPCE,SAMOA,Tutuila,-1,0,-14.28443,-170.6379,Forereef,Mid,16.49718,5.988701,14.80226,11.9774,0.3389831,42.37288,1.016949,0,7.00565,960,885
4580,TUT-00002,2012,4/7/2012,HA1201,OCC-TUT-009,2012,NA,TUT_SE_OPEN,0,-1,0,CPCE,SAMOA,Tutuila,-1,0,-14.27779,-170.6072,Forereef,Mid,7.054795,18.63014,17.67123,5.821918,0.06849315,5.616438,0,3.493151,41.64384,1600,1460
4581,TUT-00016,2012,4/7/2012,HA1201,OCC-TUT-007,2012,NA,TUT_NE_OPEN,0,-1,0,CPCE,SAMOA,Tutuila,-1,0,-14.28551,-170.5641,Forereef,Mid,10.43956,53.95604,2.197802,1.868132,0.3296703,0.3296703,0.3296703,1.538462,29.01099,960,910
4582,TUT-00555,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25552,-170.5595,Forereef,Mid,14.77663,8.591065,1.030928,0,0.3436426,18.90034,0,0,56.35739,300,291
4583,TUT-00543,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25317,-170.5624,Forereef,Mid,10.34483,23.10345,13.7931,0.3448276,0,0,3.448276,1.724138,47.24138,300,290
4584,TUT-00594,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.26082,-170.56,Forereef,Shallow,24.26778,32.21757,4.60251,0,0,0,0.41841,2.09205,36.40167,300,239
4586,TUT-00559,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27516,-170.5755,Forereef,Shallow,17.46575,5.479452,3.767123,0,1.027397,0,0,0,72.26027,300,292
4587,TUT-00552,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28032,-170.5612,Forereef,Deep,3.424658,13.0137,5.479452,0.3424658,0,0.3424658,0.3424658,11.64384,65.41096,300,292
4588,TUT-00533,2012,4/7/2012,HA1201,NA,2012,TUT10_12,TUT_AUNUU_A,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29797,-170.5725,Forereef,Mid,25.62278,18.14947,10.32028,0,0.3558719,0,0.3558719,0.3558719,44.83986,300,281
4589,TUT-00011,2012,4/8/2012,HA1201,NA,2012,NA,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,-1,0,-14.36049,-170.7502,Forereef,Mid,35.59322,22.0339,22.37288,0,1.016949,0,0,0.6779661,18.30508,300,295
4591,TUT-00585,2012,4/8/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.31141,-170.648,Forereef,Deep,30.06993,2.447552,18.53147,23.07692,0.3496503,7.692308,1.048951,0,16.78322,300,286
4592,TUT-00578,2012,4/8/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2814,-170.6082,Forereef,Mid,5.902778,6.597222,3.125,14.23611,0,3.125,0,6.597222,60.41667,300,288
4593,TUT-00777,2012,4/8/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28703,-170.6743,Forereef,Deep,8.108108,18.58108,10.13514,17.22973,0,1.689189,0.6756757,3.716216,39.86486,300,296
4594,TUT-00762,2012,4/8/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29096,-170.674,Forereef,Mid,20.27027,23.64865,15.2027,0,0,0,1.351351,0,39.52703,300,296
4595,TUT-00753,2012,4/8/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29462,-170.6751,Forereef,Mid,19.24399,20.9622,44.67354,2.061856,0.3436426,3.092784,1.718213,0,7.90378,300,291
4596,TUT-00700,2012,4/8/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29493,-170.675,Forereef,Shallow,19.92481,51.8797,18.42105,0,0.3759398,0,0.7518797,0,8.646617,300,266
4597,TUT-00707,2012,4/8/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29206,-170.676,Forereef,Deep,14.33566,24.82517,15.73427,15.03497,0,0.3496503,0.3496503,0.3496503,29.02098,300,286
4598,TUT-00560,2012,4/8/2012,HA1201,NA,2012,TUT10_12,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28437,-170.5636,Forereef,Deep,9.926471,31.25,3.676471,0,0,0,0.3676471,8.823529,45.95588,300,272
4599,TUT-00537,2012,4/8/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28159,-170.5948,Forereef,Mid,26.40845,33.4507,14.08451,12.32394,0,0.3521127,9.15493,0,4.225352,300,284
4600,TUT-00550,2012,4/8/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.30339,-170.5926,Forereef,Deep,37.41259,15.73427,13.63636,25.52448,0,0.3496503,1.048951,0,6.293706,300,286
4603,TUT-00754,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29473,-170.6744,Forereef,Deep,34.48276,25.51724,25.17241,0,0.3448276,1.724138,0.3448276,0,12.41379,300,290
4604,TUT-00745,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29689,-170.6743,Forereef,Deep,15.30612,13.26531,19.38776,7.823129,0.3401361,1.70068,0.6802721,3.741497,37.7551,300,294
4605,TUT-00747,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29618,-170.6744,Forereef,Mid,21.76871,17.34694,17.34694,18.02721,0,16.66667,1.020408,0,7.823129,300,294
4607,TUT-00708,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29181,-170.6763,Forereef,Mid,16.83502,27.27273,40.40404,0,0,0.3367003,1.683502,0,13.46801,300,297
4609,TUT-00704,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29315,-170.6753,Forereef,Shallow,11.84211,35.19737,10.52632,0,0,0.9868421,0,0.3289474,41.11842,310,304
4610,TUT-00624,2012,4/9/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29231,-170.6755,Forereef,Deep,8.163265,11.90476,6.802721,6.462585,0.6802721,1.020408,0,10.20408,54.7619,300,294
4611,TUT-00764,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29085,-170.673,Forereef,Mid,20.77922,41.55844,26.2987,0,0,0,0,0,11.36364,310,308
4612,TUT-00769,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29046,-170.6737,Forereef,Shallow,5.067568,78.71622,10.13514,1.351351,0,0,1.351351,0,3.378378,300,296
4613,TUT-00736,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28825,-170.6772,Forereef,Mid,15.63786,9.465021,6.584362,4.938272,0,0,0,9.465021,53.90947,300,243
4614,TUT-00735,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28832,-170.6778,Forereef,Mid,7.924528,7.169811,4.528302,6.037736,0,0,0,23.77358,50.56604,300,265
4616,TUT-00778,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28626,-170.674,Forereef,Mid,12.67123,20.20548,40.06849,0,0,0,0,0,27.05479,300,292
4619,TUT-00782,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28508,-170.6741,Forereef,Mid,12.36749,40.63604,32.86219,0,0,0.3533569,0,0,13.78092,300,283
4620,TUT-00779,2012,4/9/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28595,-170.674,Forereef,Shallow,20.42254,50.35211,11.97183,0,0.7042254,0,0,0,16.5493,300,284
4631,TUT-00726,2012,4/10/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2897,-170.6775,Forereef,Deep,1.37457,16.49485,3.436426,0,0,0,0.3436426,46.39175,31.95876,300,291
4632,TUT-00731,2012,4/10/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28918,-170.6768,Forereef,Deep,7.958478,17.99308,21.45329,2.076125,0,0,1.384083,0,49.13495,300,289
4633,TUT-00730,2012,4/10/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28945,-170.6784,Forereef,Shallow,48.59155,16.19718,3.873239,0,0,0,0.3521127,0,30.98592,300,284
4635,TUT-00637,2012,4/10/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29039,-170.6755,Forereef,Shallow,13.33333,42.10526,12.98246,0,0,0,0,0.3508772,31.22807,300,285
4637,TUT-00720,2012,4/10/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28999,-170.6758,Forereef,Deep,9.375,0,25,2.083333,0,0.6944444,0,1.041667,61.80556,300,288
4638,TUT-00741,2012,4/10/2012,HA1201,NA,2012,NO SCHEME,VATIA_FAGAALU,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28734,-170.6753,Forereef,Shallow,14.12214,30.53435,8.778626,0,0.3816794,0.3816794,0,0,45.80153,300,262
4639,TUT-00590,2012,4/12/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.30526,-170.5989,Forereef,Mid,29.57746,37.67606,8.450704,18.30986,0,0.3521127,0,0,5.633803,300,284
4640,TUT-00507,2012,4/12/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27401,-170.6155,Forereef,Mid,23.13167,16.01423,23.13167,8.185053,0.7117438,17.08185,0.7117438,0,11.03203,300,281
4641,TUT-00529,2012,4/12/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27533,-170.6156,Forereef,Deep,16.02787,6.620209,18.4669,11.84669,14.63415,6.271777,0,0,26.1324,300,287
4642,TUT-00566,2012,4/12/2012,HA1201,NA,2012,TUT10_12,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27617,-170.6119,Forereef,Deep,12.58503,1.360544,19.04762,1.020408,6.462585,9.863946,0,0,49.65986,300,294
4643,TUT-00020,2012,4/12/2012,HA1201,NA,2012,NA,TUT_PAGOPAGO,0,-1,0,CNET,SAMOA,Tutuila,-1,0,-14.27837,-170.6695,Forereef,Mid,11.82432,5.067568,46.95946,0,0,0.3378378,0,0.6756757,35.13514,300,296
4644,TUT-00015,2012,4/12/2012,HA1201,NA,2012,NA,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,-1,0,-14.31535,-170.6564,Forereef,Mid,10.03135,9.090909,22.88401,0,0,1.253918,0.3134796,0.3134796,56.11285,320,319
4647,ROS-00019,2012,4/18/2012,HA1201,OCC-ROS-006,2012,NA,ROS_SANCTUARY,0,-1,0,CPCE,SAMOA,Rose,-1,0,-14.54895,-168.1379,Forereef,Mid,41.95624,16.98842,1.930502,0.1287001,0,8.236808,1.287001,0.2574003,29.21493,960,777
4648,ROS-00002,2012,4/18/2012,HA1201,NA,2012,NA,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,-1,0,-14.55164,-168.1398,Forereef,Mid,43.46154,11.92308,21.15385,0,0,16.92308,5,0,1.538462,300,260
4649,ROS-00003,2012,4/18/2012,HA1201,NA,2012,NA,ROS_SANCTUARY,0,-1,0,CPCE,SAMOA,Rose,-1,0,-14.55563,-168.1469,Forereef,Mid,40.28133,14.83376,0.8951407,0.6393862,0,19.69309,1.023018,0,22.63427,960,782
4650,ROS-00339,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.53508,-168.1476,Forereef,Deep,28.87324,14.08451,19.3662,0,0.7042254,6.338028,0.7042254,1.408451,28.52113,300,284
4651,ROS-00315,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.54043,-168.1451,Forereef,Mid,33.81818,21.45455,12.72727,0.3636364,0,12.72727,0.3636364,0.3636364,18.18182,300,275
4652,ROS-00319,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.54471,-168.1414,Forereef,Mid,56.77656,15.38462,17.21612,0,0,1.831502,0,0,8.791209,290,273
4653,ROS-00314,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.53775,-168.1468,Forereef,Shallow,60.40956,16.38225,3.754266,1.365188,0,6.484642,0.3412969,0,11.2628,300,293
4654,ROS-00347,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.55097,-168.1389,Forereef,Deep,27.92453,18.86792,13.96226,0.3773585,0,16.22642,16.22642,0,6.415094,300,265
4655,ROS-00331,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.55032,-168.1386,Forereef,Mid,42.47104,13.51351,13.89961,0,0,23.16602,3.861004,0,3.088803,300,259
4656,ROS-00329,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.54823,-168.1378,Forereef,Mid,34.51957,38.07829,9.608541,0.3558719,0,5.338078,3.202847,0.3558719,8.540925,300,281
4657,ROS-00345,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.55595,-168.1491,Forereef,Deep,24.82014,20.5036,16.90647,1.438849,0.3597122,20.14388,3.23741,0,12.58993,300,278
4658,ROS-00327,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.5547,-168.1462,Forereef,Mid,50.18587,20.07435,11.15242,0.3717472,0,15.98513,0,0,2.230483,300,269
4659,ROS-00305,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.55484,-168.1469,Forereef,Shallow,62.89753,18.0212,11.66078,0,0.7067138,1.766784,1.060071,0,3.886926,300,283
4660,ROS-00332,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.55788,-168.153,Forereef,Mid,43.18182,10.98485,13.63636,2.272727,0,25,1.136364,0.3787879,3.409091,300,264
4661,ROS-00349,2012,4/18/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.56017,-168.1595,Forereef,Deep,50.70423,18.66197,15.84507,7.746479,0.3521127,1.408451,0.7042254,0,4.577465,300,284
4663,ROS-00004,2012,4/19/2012,HA1201,OCC-ROS-008,2012,NA,ROS_SANCTUARY,0,-1,0,CPCE,SAMOA,Rose,-1,0,-14.55932,-168.1606,Forereef,Mid,55.06024,12.40964,1.204819,5.301205,0.1204819,0,0,0,25.90361,930,830
4664,ROS-00007,2012,4/19/2012,HA1201,OCC-ROS-010,2012,NO SCHEME,ROS_SANCTUARY,-1,-1,0,CPCE,SAMOA,Rose,-1,0,-14.54942,-168.1685,Forereef,Mid,31.09677,8.774194,12.3871,20.64516,0,3.870968,0.2580645,0,22.96774,960,775
4665,ROS-00023,2012,4/19/2012,HA1201,OCC-ROS-013,2012,NA,ROS_SANCTUARY,0,-1,0,CPCE,SAMOA,Rose,-1,0,-14.54222,-168.1727,Forereef,Mid,52.05811,14.64891,1.452785,13.31719,0,0.3631961,0.6053269,0,17.55448,960,826
4666,ROS-00371,2012,4/19/2012,HA1201,NA,2012,RAMP_BASIC,ROS_INNER,0,-1,0,CNET,SAMOA,Rose,0,0,-14.54488,-168.147,Backreef,Shallow,10.80139,6.968641,0.6968641,0,0.3484321,8.710801,0,41.81185,30.66202,300,287
4667,ROS-00341,2012,4/19/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.53016,-168.1492,Forereef,Deep,25.70423,20.77465,34.85915,0.7042254,0,3.521127,1.056338,0,13.38028,300,284
4668,ROS-00317,2012,4/19/2012,HA1201,NA,2012,RAMP_BASIC,ROS_SANCTUARY,0,-1,0,CNET,SAMOA,Rose,0,0,-14.53188,-168.1492,Forereef,Mid,32.08191,20.13652,8.532423,1.706485,0,10.9215,0.3412969,2.047782,24.23208,300,293
