SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,ACAS,ACBR,ACPH,ACTA,AMSP,ASPP,ASSP,AVSP,CAUL,CHLS,COSP,CYPS,DICO,DICT,ECHL,ECHP,FASP,FAVS,GALI,GALS,GASP,GOAL,GONS,HALI,HYSP,ISSP,LEPT,LESP,LOBO,LOSY,MICR,MOEN,MONE,NEOM,PADI,PAVS,PESP,PLLE,POCS,POMA,PONM,PSSP,STYS,TURS,AMNE,ANTI,ASTS,BGMA,BI,BR,BRMA,BRY,CCAH,CCAR,CMOR,COL,DISP,EMA,ENC,EUSP,FINE,FOL,FREE,FUSP,GC,GRMA,HARD,HCOE,HYCO,LOBS,LPHY,MASS,MESP,MISP,MOBR,MOFO,MONS,OCTO,OUSP,PACS,PAEN,PAFO,PAMA,PHSP,PLER,PLSP,POBR,POEN,POFO,RDMA,RUB,SAND,SG,SP,SYSP,TUN,TURFH,TURFR,UI,UPMA,USC,ZO,HAL,NS,TAB,N,new.N
6543,WAK-00259,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29699,166.6533,Forereef,Deep,0,0,0,0,0,0,0.7434944,0,0,0,0,0,0,0,0,0,3.717472,0.7434944,0,0,0,0,0.3717472,2.230483,0,0,0,0,0,0,0,33.829,0,0,0,1.486989,0,0,0.7434944,4.832714,5.204461,0,0,0,0,0,0,0,0,0,0,0,0.3717472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.832714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3717472,0,0,0,0,40.52045,0,0,0,0,0,0,0,0,310,269
6544,WAK-00198,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29931,166.6516,Forereef,Mid,0.9708738,0,0,0,0,0,0.6472492,0,0,0,0,0.3236246,0,0,0,0,3.883495,0.6472492,0,0,0,0,0.6472492,0.3236246,0,0,0,0,0,0,0,38.51133,0,0,0,0,0,0,0.6472492,23.30097,0,0,0,0,0,0,0,0,0,0,0,0,2.588997,0,0,0,0,0.3236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.883495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3236246,0,0,0,0,21.0356,0,0,1.941748,0,0,0,0,0,310,309
6545,WAK-00212,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29794,166.6521,Forereef,Shallow,0,0,0,0,0,0,0,0,0.3344482,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,0,0,20.06689,0,0,0,0,0,0,3.010033,0.3344482,0,0,0,0,0,0,0,0.6688963,0,0,0,0,4.347826,0,0,0,0,12.37458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.18729,0,0,0,0,0,0,1.672241,0,310,299
6546,WAK-00147,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.27703,166.6568,Forereef,Mid,0.3311258,0,0,0,0,0,0.3311258,0,0,0,0,0,6.622517,0,0,0,2.317881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.92715,0,0,0,0,0,0,3.311258,10.92715,0,0,0,0,0,0,0,0,0,0,0,0,3.642384,0,0,0,0,0.3311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.94702,0,0,2.649007,0,0,0,0,0,310,302
6547,WAK-00413,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.28219,166.6565,Forereef,Deep,0,0,0,0,0,0,1.010101,0,0,0,0,0,1.010101,0,0,0,1.683502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.417508,0,0,0,0.3367003,0,0,3.030303,1.346801,0,0,0,0,0,0,0,0.3367003,0,0,0,0,0.6734007,0,0,0,0,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6734007,0,0,0,0,77.44108,0,0,3.367003,0,0,0,0,0,300,297
6548,WAK-00429,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.28386,166.6567,Forereef,Mid,0.6944444,0,0,0,0,0,0.3472222,0,0,0,0,0,0.6944444,0,0,0,6.25,0,0,0,0,0,0.6944444,1.736111,0,0,0,0,0,0,0,20.13889,0,0,0,0,0,0,1.736111,24.30556,0,0,0,0,0,0,0,1.041667,0,0,0,0,2.430556,0,0,0,0,0.3472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.54167,0.3472222,0,0.6944444,0,0,0,0,0,300,288
6549,WAK-00363,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.27252,166.6482,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,2.702703,0,0,0,0,0,0,12.83784,2.027027,0,0,0,0,0,0,0,1.351351,0,0,0,0,1.013514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7027,0,0,1.689189,0,0,0,0,0,300,296
6550,WAK-00383,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.2938,166.6055,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337793,0,0,0,0,0,0,5.016722,1.003344,0,0,0,0,0,0,0,0,0,0,0,0,13.04348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337793,0,0,0,0,75.58528,0,0,0.6688963,0,0,0,2.006689,0,300,299
6551,WAK-00395,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.30687,166.5941,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,1.048951,0,0,0,0,0,0,0,0,0,0,0.3496503,0,0,0,2.797203,0,0,0,0,6.993007,0,0,0,0,0,0,14.68531,0,0,0,0,0,0,0,0,0,0,0,0,0,5.594406,0,0,0,0,23.42657,0.3496503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75524,0,0,0,0,0,0,0,0,300,286
6552,WAK-00226,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.26738,166.6565,Forereef,Deep,0.3636364,0,0,0,0,0,0.3636364,0,0,0,0,0,1.454545,0,0,0,2.181818,0.7272727,0,0,0,0,1.454545,0.7272727,0,0,0,0,0,0,0,15.63636,0,0,0,0.3636364,0,0.3636364,4.727273,6.545455,0.7272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,0,4.363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,49.81818,0,0,7.636364,0,0,0,1.454545,0,300,275
6553,WAK-00160,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.3099,166.6526,Forereef,Deep,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.010101,0.3367003,0,0,0,0,2.020202,0.6734007,0,0,0,0,0,0,0,18.51852,0,0,0,0,0,0,3.367003,10.77441,4.713805,0,0,0,0,0,0,0,0,0,0,0,1.346801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.050505,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346801,0,0,0,0,41.75084,8.417508,0,0,0,0,0,0.3367003,0,320,297
6554,WAK-00242,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29435,166.6545,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.324503,0,0,0,0,1.986755,0,0,0,0,0,0,6.291391,0.3311258,0,0,0,0,0,0,0,0.6622517,0,0,0,0,5.960265,0,0,0,0,17.21854,0.3311258,0,0,0,0,0,0,0,0,0,0,0,0,0.6622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.24503,0,0,0.3311258,0,0,0,1.655629,0,310,302
6555,WAK-00171,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.28921,166.657,Forereef,Mid,0.6578947,0,0,0,0,0,0.9868421,0,0,0,0,0.6578947,0,0,0,0,1.973684,0,0,0,0,0,0,1.644737,0,0,0,0,0,0,0,33.55263,0,0,0,0.3289474,0,0,3.289474,8.552632,0,0,0,0,0,0,0,0.6578947,0,0,0,0,4.605263,0,0,0,0,0.9868421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.85526,0,0,5.921053,0,0,0,0,0,310,304
6556,WAK-00206,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29025,166.6565,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,8.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.66667,0,0,2,0,0,0,0.6666667,0,310,300
6557,WAK-00204,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.28371,166.6562,Forereef,Mid,0.3257329,0,0,0,0,0,0,0,0,0,0,0.3257329,0.3257329,0,0,0,1.302932,0,0,0,0,0,0.6514658,1.954397,0,0,0,0,0,0,0,5.863192,0,0,0,0,0,0,6.840391,13.02932,0,0,0,0,0,0,0,0.3257329,0,0,0,0,6.514658,0,0,0,0,0.9771987,1.628664,0,0,0,0,0,0,0,0,0,0,0,0,0.6514658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.18567,0,0,10.09772,0,0,0,0,0,310,307
6558,WAK-00281,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.27682,166.6566,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.33333,0,0,10,0,0,0,0,0,300,300
6559,WAK-00208,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.28936,166.6573,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3521127,0,0,0,0,0,1.056338,0.3521127,0,0,0,0,0,0,0,10.21127,0,0,0,0,0,0,2.464789,12.32394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408451,0,0,0,0,0,2.112676,0,0,0,0,0,0,0,0,0,0,0,0,0,3.521127,0,0,0,0,43.30986,3.169014,0.3521127,18.30986,0,0,0,0,0,300,284
6560,WAK-00289,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.28175,166.6565,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,1.355932,0,0,0,0.6779661,0,0,0,0,0,0.6779661,4.40678,0,0,0,0,0,0,0,8.813559,0,0,0,0,0,0,2.372881,12.54237,0,0,0,0,0,0,0,0,0,0,0,0,2.372881,0,0,0,0,1.016949,0,0,0,0,0,0,0,0,0.6779661,0,0,0,0,0.3389831,0,0,0,0,0,6.440678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.25424,0,0,3.050847,0,0,0,0,0,300,295
6561,WAK-00275,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.27082,166.6517,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6688963,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,33.77926,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,3.010033,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.52508,0,0,4.013378,0,0,0,0,0,300,299
6563,WAK-00434,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29381,166.6558,Forereef,Deep,0,0,0,0,0,0,1.034483,0,0,0,0,1.724138,1.034483,0,0,0,0.6896552,0,0,0,0,0,0,1.034483,0,0,0,0,0,0,0,22.41379,0,0,0,0,0,0,2.068966,2.758621,0,0,0,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0,2.068966,1.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0,60.68966,0,0,0,0,0,0,0,0,300,290
6564,WAK-00384,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29758,166.6524,Forereef,Shallow,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0.3389831,0,0,0,0,0,0,0,30.16949,0,0,0,0,0,0,2.711864,5.423729,0,0,0,0,0,0,0,0,0,0,0,0,19.32203,0,0,0,0,1.694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.98305,0,0,0.3389831,0,0,0,0,0,300,295
6565,WAK-00009,2014,3/19/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,1,CPCE,PRIAs,Wake,-1,0,19.27116,166.6512,Forereef,Mid,0.6622517,0,0,0,0,0,0.3311258,0,0,0,0,0,0,0,0,0,5.298013,0,0,0,0,0,1.986755,1.324503,0,0,0,0,0,0,0,19.86755,0,0,0,0.3311258,0,0,9.602649,4.635762,0,0,0,0,0,0,0,0.3311258,0,0,0,0,0,0,0,0,0,0.6622517,1.986755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.602649,0,0,0,0,43.37748,0,0,0,0,0,0,0,0,320,302
6566,WAK-00433,2014,3/20/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.32003,166.6015,Forereef,Deep,2.076125,0,0,0,0,0,9.342561,0,0,0,0,0,0,0,0,0,1.730104,0,0,0,0,0,4.844291,1.384083,0,0,0,0,0,0,0,11.41869,1.384083,0,0,0,0,0,2.076125,8.304498,0,0,0.3460208,1.038062,0,0,0,0.3460208,0,0,0,0,4.152249,0,0,0,0,11.07266,0.6920415,0,0,0,0,0,0,0,0,0,0,0,0,0.6920415,0,0,0,0,0,4.844291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3460208,0,0,0,0,33.91003,0,0,0,0,0,0,0,0,300,289
6567,WAK-00167,2014,3/20/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.29191,166.6079,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0.3367003,0,0,0,0.3367003,0,0,0,0,0,0.3367003,0,0,0,0,0,0,0,0,11.44781,0,0,0,0,0,0,8.754209,5.050505,0,0,0,0,0,0,0,0.6734007,0,0,0,0,10.10101,0,0,0,0,0.6734007,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.010101,0,0,0,0,59.93266,0.3367003,0,0.6734007,0,0,0,0,0,300,297
6568,WAK-00182,2014,3/20/2014,HA1401,NA,2014,RAMP_BASIC,Wake,0,-1,0,CPCE,PRIAs,Wake,0,0,19.28686,166.6129,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0.3546099,6.028369,0,0,0,0.3546099,0,0,0,0,0,4.609929,0,0,0,0,0,0,0,0,29.78723,0,0,0,0.3546099,0,0,9.574468,7.092199,0,0,0,0,0,0,0,0.3546099,0,0,0,0,5.319149,0,0,0,0,1.41844,0.7092199,0,0,0.7092199,0,0,0,0,0,0,0,0,0,1.06383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7092199,0,0,0,0,28.7234,0,0,2.836879,0,0,0,0,0,300,282
6573,GUA-01084,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.57211,144.8224,Forereef,Deep,0,0,0,0,0,0,0.3521127,0,0,0,2.816901,0.3521127,0,0,0,0,0.7042254,0,0,0,0,0,0,1.760563,0,0,0.7042254,0,0,0,0,0,0,0,0,0,0,0,0,5.633803,3.873239,0,0,0,0,0,0,0,0,0,0,0,1.760563,0,0,0,0,14.43662,1.056338,0,0,0,0,0,0,0,0,0,0,0,0,4.577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.633803,0,0,0,0,56.33803,0,0,0,0,0,0,0,0,300,284
6574,GUA-01125,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.55106,144.809,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0.3278689,0,0,0,0,0,0,0,0,0.3278689,0,3.606557,0,0,0,0,0,0,0,0,0.3278689,0,0,0,0,0,5.57377,0,0.6557377,18.68852,0,0,0,0,0,0,0.3278689,0,0,0,0,15.08197,0,0,0,0,0.9836066,0.3278689,0,0,0,0,0,0,0,0,0,0,0,0,0.3278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.27869,0,0,4.590164,0,0,0,5.57377,0,310,305
6575,GUA-01056,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_TUMON,0,-1,0,CPCE,MARIAN,Guam,0,0,13.5245,144.8013,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6514658,0,0,0,0,0,0,0,0.9771987,43.97394,0,0,0,0,0,0,0.6514658,0,0,0,0,7.81759,0,0,0,0,0.6514658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.29967,0,0,0.6514658,0,0,0,0.3257329,0,310,307
6576,GUA-01053,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_TUMON,0,-1,0,CPCE,MARIAN,Guam,0,0,13.51001,144.7835,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3424658,0,0,0,0,1.369863,0,0,0,0,0,0,0,0.6849315,0,0,0,0,2.39726,0,0,0,0,0.6849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3424658,0,0,0,0,93.15068,0,0,0.3424658,0,0,0,0,0,310,292
6578,GUA-01543,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_TUMON,0,-1,0,CPCE,MARIAN,Guam,0,0,13.53261,144.7994,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0,0,0,0.6872852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123711,0,0,0,0,0,0,0,2.061856,0,0,0,0,6.52921,0,0,0,0,0.3436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.56701,0,0,0,0,0,0,0,0,300,291
6579,GUA-01593,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.57234,144.8233,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006711,0,0,0,0,0,0,0.3355705,20.4698,1.006711,0,0,0,0,0,0,1.006711,0,0,0,0,1.006711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16779,0,0,0,0,0,0,0,0,300,298
6580,GUA-01552,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.55086,144.809,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0.7092199,0,0,0,0.7092199,0,0,0,0,0,0.3546099,0,0,0,0.3546099,0,0,0,0,0.3546099,0,0,0,0,0,3.900709,0.3546099,21.63121,2.48227,0,0,0,0,0,0,1.41844,0,0,0,0,5.319149,0,0,0,0,1.41844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.73759,0,0,1.06383,0,0,0,3.191489,0,300,282
6581,GUA-01080,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.62336,144.834,Forereef,Deep,0,0,0,0,0,0,0.3344482,0,0,0,0,0.3344482,0,0,0,0,1.003344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,0,0,1.003344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.98997,0,0,0,0,0,0,0,0,300,299
6582,GUA-01093,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.60607,144.8337,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3460208,0,0,0,0,0,0,0,0,0,0.6920415,0,0,0,0,0,0,0,0,0,0,0,0,5.882353,0,0,0,0,0,0,0,0.6920415,0,0,0,0,0.6920415,0,0,0,0,1.038062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64706,0,0,0,0,70.93426,0,0,2.076125,0,0,0,0,0,300,289
6583,GUA-01134,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.58279,144.8309,Forereef,Mid,0,0,0,0,0,0,1.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3367003,0,0,0,3.367003,0,0,0,0,0.3367003,0,0,0,0,0,0,0,3.367003,0,0,0,0,0,0,0,1.010101,0,0,0,0,8.754209,0,0,0,0,2.356902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.46128,0,0,0,0,0,0,0,0,300,297
6584,GUA-01062,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_TUMON,0,-1,0,CPCE,MARIAN,Guam,0,0,13.5176,144.7989,Forereef,Shallow,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0,0,0.6779661,0,0,0,0,0,0,0,1.355932,0,0,0,0,3.050847,0.3389831,0,0,0,0,0,0,0.3389831,0,0,0,0,8.474576,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355932,0,0.3389831,0,0,73.89831,2.372881,0,6.779661,0,0,0,0,0,300,295
6585,GUA-01098,2014,3/25/2014,HA1401,NA,2014,MARI2014,GUA_WEST_OPEN,0,-1,0,CPCE,MARIAN,Guam,0,0,13.4881,144.7644,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3484321,0,0.3484321,0,0.3484321,4.181185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.362369,39.02439,0,0,0,0,0,0,0,0,0,0,0,8.362369,0,0,0,0,1.393728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3484321,0,0,37.28223,0,0,0,0,0,0,0,0,300,287
6586,GUA-01387,2014,3/26/2014,HA1401,NA,2014,MARI2014,GUA_ACHANG,0,-1,0,CPCE,MARIAN,Guam,0,0,13.23874,144.7002,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3278689,0,0,0,0.3278689,0,0,0.6557377,0,0,0,0,0,0,0,0,0,0,29.5082,0,0,0,1.311475,0.9836066,0,0,0,0,0,0,0,0.3278689,0,0,0,0,0.3278689,0,0,0,0,0.3278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6557377,0,0,0,0,64.2623,0,0,0.9836066,0,0,0,0,0,310,305
