OBJECTID,ROUNDID,MISSIONID,REGION_NAME,ISLAND,SITE,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,SITEVISITID,DATE_,OBS_YEAR,DIVER,REPLICATEID,REP,METHOD,PHOTOGRAPHER,TRAINING_YN,DEPTH,SURVEY_RADIUS_M,HARD_CORAL,SOFT_CORAL,MA,CCA,TA,SAND,TUNICATE,ZOANTHID,CORALLIMORPH,CLAM,CYANO,SPONGE,OTHER,OTHER_TYPE,HABITAT_CODE,HABITAT_TYPE,CURRENT_STRENGTH,VISIBILITY,MIN_DEPTH,MAX_DEPTH,SUBSTRATE_HEIGHT_0,SUBSTRATE_HEIGHT_20,SUBSTRATE_HEIGHT_50,SUBSTRATE_HEIGHT_100,SUBSTRATE_HEIGHT_150,MAX_HEIGHT,URCHIN_DACOR,BORING_URCHIN_DACOR,SPECIES,TAXONNAME,COMMONNAME,COMMONFAMILYALL,FAMILY,SCIENTIFIC_NAME,RANK,TROPHIC,TROPHIC_MONREP,LW_A,LW_B,LMAX,LENGTH_CONVERSION_FACTOR,COUNT,SIZE_,OBS_TYPE,OBS_DESC
2285214,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,LUFU,Lutjanus fulvus,Blacktail snapper,Snapper,Lutjanidae,Lutjanus fulvus,Species,MI,SECONDARY,0.02106,2.97433,43,0.96,1,19,I,Instantaneous
2285215,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,THLU,Thalassoma lutescens,Yellow-brown wrasse,Wrasse,Labridae,Thalassoma lutescens,Species,MI,SECONDARY,0.013,3.04186,25,0.89,3,10,I,Instantaneous
2285216,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,THLU,Thalassoma lutescens,Yellow-brown wrasse,Wrasse,Labridae,Thalassoma lutescens,Species,MI,SECONDARY,0.013,3.04186,25,0.89,4,7,I,Instantaneous
2285217,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,THLU,Thalassoma lutescens,Yellow-brown wrasse,Wrasse,Labridae,Thalassoma lutescens,Species,MI,SECONDARY,0.013,3.04186,25,0.89,1,15,I,Instantaneous
2285218,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,COAY,Coris aygula,Clown coris,Wrasse,Labridae,Coris aygula,Species,MI,SECONDARY,0.00266,3.48857,120,1,4,20,N,Non-Instantaneous
2285219,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,THQU,Thalassoma quinquevittatum,Fivestripe wrasse,Wrasse,Labridae,Thalassoma quinquevittatum,Species,MI,SECONDARY,0.0139,3,17,1,4,8,I,Instantaneous
2285220,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,PSOC,Pseudocheilinus octotaenia,Eight-lined wrasse,Wrasse,Labridae,Pseudocheilinus octotaenia,Species,MI,SECONDARY,0.0138,3.1563,14,1,3,8,I,Instantaneous
2285221,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,HABI,Halichoeres biocellatus,Red-lined wrasse,Wrasse,Labridae,Halichoeres biocellatus,Species,MI,SECONDARY,0.0148,3,12,1,3,7,I,Instantaneous
2285222,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHTL,Cheilinus trilobatus,Tripletail wrasse,Wrasse,Labridae,Cheilinus trilobatus,Species,MI,SECONDARY,0.01623,3.05947,45,1,1,21,I,Instantaneous
2285223,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,LARU,Labroides rubrolabiatus,Redlip cleaner wrasse,Wrasse,Labridae,Labroides rubrolabiatus,Species,MI,SECONDARY,0.0058,3.171,9,1,3,5,I,Instantaneous
2285224,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,HEFA,Hemigymnus fasciatus,Barred thicklip,Wrasse,Labridae,Hemigymnus fasciatus,Species,MI,SECONDARY,0.0171,3,50,1,1,14,I,Instantaneous
2285225,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CELO,Centropyge loricula,Flame angel,Angelfish,Pomacanthidae,Centropyge loricula,Species,H,PRIMARY,0.0314,2.7995,10,1,3,4,I,Instantaneous
2285226,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CEFL,Centropyge flavissima,Lemonpeel angelfish,Angelfish,Pomacanthidae,Centropyge flavissima,Species,H,PRIMARY,0.0314,2.7995,14,1,2,5,I,Instantaneous
2285227,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CEFL,Centropyge flavissima,Lemonpeel angelfish,Angelfish,Pomacanthidae,Centropyge flavissima,Species,H,PRIMARY,0.0314,2.7995,14,1,2,4,I,Instantaneous
2285228,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,PSPA,Pseudanthias pascalus,Amethyst anthias,Anthias,Serranidae,Pseudanthias pascalus,Species,Pk,PLANKTIVORE,0.00959,3,17,1,20,7,I,Instantaneous
2285229,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,BOMU,Bolbometopon muricatum,Green humphead parrotfish,Parrotfish,Scaridae,Bolbometopon muricatum,Species,Cor,SECONDARY,0.0183,3.0421,130,1,1,70,P,Presence
2285230,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,MOGR,Monotaxis grandoculis,Humpnose big-eye bream,Emperor,Lethrinidae,Monotaxis grandoculis,Species,MI,SECONDARY,0.02296,3.02223,63,0.89,1,26,P,Presence
2285231,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CAME,Caranx melampygus,Bluefin trevally,Jack,Carangidae,Caranx melampygus,Species,Pisc,PISCIVORE,0.02866,2.974,117,0.89,1,30,I,Instantaneous
2285232,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CTCY,Ctenochaetus cyanocheilus,Bluelip bristletooth,Surgeonfish,Acanthuridae,Ctenochaetus cyanocheilus,Species,H,PRIMARY,0.0233,3.0559,20,1,5,9,I,Instantaneous
2285233,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CTCY,Ctenochaetus cyanocheilus,Bluelip bristletooth,Surgeonfish,Acanthuridae,Ctenochaetus cyanocheilus,Species,H,PRIMARY,0.0233,3.0559,20,1,2,10,I,Instantaneous
2285234,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,MEVI,Melichthys vidua,Pinktail triggerfish,Triggerfish,Balistidae,Melichthys vidua,Species,H,PRIMARY,0.0058,3.554,34,1,1,16,I,Instantaneous
2285235,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHAG,Chromis agilis,Agile chromis,Damselfish,Pomacentridae,Chromis agilis,Species,Pk,PLANKTIVORE,0.0035,3,11,1,10,5,I,Instantaneous
2285236,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHAG,Chromis agilis,Agile chromis,Damselfish,Pomacentridae,Chromis agilis,Species,Pk,PLANKTIVORE,0.0035,3,11,1,10,4,I,Instantaneous
2285237,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,PLJO,Plectroglyphidodon johnstonianus,Johnston Island damsel,Damselfish,Pomacentridae,Plectroglyphidodon johnstonianus,Species,Cor,SECONDARY,0.0612,2.635,12,1,3,4,I,Instantaneous
2285238,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,PLJO,Plectroglyphidodon johnstonianus,Johnston Island damsel,Damselfish,Pomacentridae,Plectroglyphidodon johnstonianus,Species,Cor,SECONDARY,0.0612,2.635,12,1,2,5,I,Instantaneous
2285239,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,STFA,Stegastes fasciolatus,Pacific gregory,Damselfish,Pomacentridae,Stegastes fasciolatus,Species,H,PRIMARY,0.0349,2.9109,16,1,4,4,I,Instantaneous
2285240,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,STFA,Stegastes fasciolatus,Pacific gregory,Damselfish,Pomacentridae,Stegastes fasciolatus,Species,H,PRIMARY,0.0349,2.9109,16,1,2,5,I,Instantaneous
2285241,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHAC,Chromis acares,Midget chromis,Damselfish,Pomacentridae,Chromis acares,Species,Pk,PLANKTIVORE,0.0258,3,6,1,20,3,I,Instantaneous
2285242,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHAC,Chromis acares,Midget chromis,Damselfish,Pomacentridae,Chromis acares,Species,Pk,PLANKTIVORE,0.0258,3,6,1,20,4,I,Instantaneous
2285243,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,SATI,Sargocentron tiere,Blue lined squirrelfish,Soldierfish,Holocentridae,Sargocentron tiere,Species,MI,SECONDARY,0.0234,3,33,1,1,17,I,Instantaneous
2285244,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,PAFO,Paracirrhites forsteri,Blackside hawkfish,Hawkfish,Cirrhitidae,Paracirrhites forsteri,Species,Pisc,PISCIVORE,0.0165,3.1253,23,1,1,10,I,Instantaneous
2285245,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,PAFO,Paracirrhites forsteri,Blackside hawkfish,Hawkfish,Cirrhitidae,Paracirrhites forsteri,Species,Pisc,PISCIVORE,0.0165,3.1253,23,1,1,11,I,Instantaneous
2285246,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHUB,Kyphosus sp,,Chub,Kyphosidae,,Genus,H,PRIMARY,0.01285,3.15059,75,0.95,1,22,I,Instantaneous
2285247,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,NEAR,Neocirrhites armatus,Flame hawkfish,Hawkfish,Cirrhitidae,Neocirrhites armatus,Species,MI,SECONDARY,0.0165,3.1253,9,1,3,4,I,Instantaneous
2285248,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,NEAR,Neocirrhites armatus,Flame hawkfish,Hawkfish,Cirrhitidae,Neocirrhites armatus,Species,MI,SECONDARY,0.0165,3.1253,9,1,3,5,I,Instantaneous
2285249,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,SPBA,Sphyraena barracuda,Great barracuda,Barracuda,Sphyraenidae,Sphyraena barracuda,Species,Pisc,PISCIVORE,0.00617,3.01095,200,0.89,1,65,F,After 5 minutes
2285250,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHFN,Chlorurus frontalis,Tan-faced parrotfish,Parrotfish,Scaridae,Chlorurus frontalis,Species,H,PRIMARY,0.0224,3.0394,50,1,1,28,F,After 5 minutes
2285251,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,APFU,Aphareus furca,Small toothed jobfish,Snapper,Lutjanidae,Aphareus furca,Species,Pisc,PISCIVORE,0.0105,3,70,1,1,21,T,After 10 minutes
2285252,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,APFU,Aphareus furca,Small toothed jobfish,Snapper,Lutjanidae,Aphareus furca,Species,Pisc,PISCIVORE,0.0105,3,70,1,1,23,T,After 10 minutes
2285253,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHCH,Chanos chanos,Milkfish,Milkfish,Chanidae,Chanos chanos,Species,H,PRIMARY,0.00474,3.38911,180,0.84,1,70,T,After 10 minutes
2285254,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CAOR,Carangoides orthogrammus,Island trevally,Jack,Carangidae,Carangoides orthogrammus,Species,Pisc,PISCIVORE,0.01559,3.02562,70,0.89,1,22,T,After 10 minutes
2285255,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,CHMC,Chlorurus microrhinos,Steephead parrots,Parrotfish,Scaridae,Chlorurus microrhinos,Species,H,PRIMARY,0.0273,2.93,80,0.93,1,38,T,After 10 minutes
2285256,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,BOMU,Bolbometopon muricatum,Green humphead parrotfish,Parrotfish,Scaridae,Bolbometopon muricatum,Species,Cor,SECONDARY,0.0183,3.0421,130,1,3,95,P,Presence
2285257,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,BOMU,Bolbometopon muricatum,Green humphead parrotfish,Parrotfish,Scaridae,Bolbometopon muricatum,Species,Cor,SECONDARY,0.0183,3.0421,130,1,2,90,P,Presence
2285258,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,TCW,1845964190,A,nSPC,-1,0,12,7.5,35,,12,6,,0,,,,,,,47,,AGR,Aggregate Reef,None,30,10,16,18,20,60,2,0,1.1,R,R,BOMU,Bolbometopon muricatum,Green humphead parrotfish,Parrotfish,Scaridae,Bolbometopon muricatum,Species,Cor,SECONDARY,0.0183,3.0421,130,1,2,100,P,Presence
2285619,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,CAME,Caranx melampygus,Bluefin trevally,Jack,Carangidae,Caranx melampygus,Species,Pisc,PISCIVORE,0.02866,2.974,117,0.89,1,24,N,Non-Instantaneous
2285620,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,SCFO,Scarus forsteni,Forsten's parrotfish,Parrotfish,Scaridae,Scarus forsteni,Species,H,PRIMARY,0.01859,3.0455,55,1,1,22,N,Non-Instantaneous
2285621,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,SCOV,Scarus oviceps,Dark capped parrotfish,Parrotfish,Scaridae,Scarus oviceps,Species,H,PRIMARY,0.018,3,38,1,1,35,I,Instantaneous
2285622,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,CHSO,Chlorurus sordidus,Daisy parrotfish,Parrotfish,Scaridae,Chlorurus sordidus,Species,H,PRIMARY,0.02431,2.96931,40,1,1,12,I,Instantaneous
2285623,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,CHSO,Chlorurus sordidus,Daisy parrotfish,Parrotfish,Scaridae,Chlorurus sordidus,Species,H,PRIMARY,0.02431,2.96931,40,1,1,15,I,Instantaneous
2285624,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,BOMU,Bolbometopon muricatum,Green humphead parrotfish,Parrotfish,Scaridae,Bolbometopon muricatum,Species,Cor,SECONDARY,0.0183,3.0421,130,1,1,87,N,Non-Instantaneous
2285625,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,ZEFL,Zebrasoma flavescens,Yellow tang,Surgeonfish,Acanthuridae,Zebrasoma flavescens,Species,H,PRIMARY,0.0148,3.16,20,1,2,14,I,Instantaneous
2285626,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,ZEFL,Zebrasoma flavescens,Yellow tang,Surgeonfish,Acanthuridae,Zebrasoma flavescens,Species,H,PRIMARY,0.0148,3.16,20,1,1,15,I,Instantaneous
2285627,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,CTSR,Ctenochaetus striatus,Striated surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus striatus,Species,H,PRIMARY,0.02313,3.06347,28,0.91,1,14,I,Instantaneous
2285628,112,HA1701,Pacific Remote Island Areas,Wake,WAK-482,19.304261,166.594562,Forereef,Mid,10519,20-APR-17,2017,LMG,1845964198,A,nSPC,0,0,11,7.5,30,,4,12,,3,,,,,,,51,,AGR,Aggregate Reef,None,30,10,13,5,5,30,45,15,3,R,R,CTSR,Ctenochaetus striatus,Striated surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus striatus,Species,H,PRIMARY,0.02313,3.06347,28,0.91,1,15,I,Instantaneous
